TOWN,LAT,LNG
14th Falls Estate,NO_RESULTS,NO_RESULTS
3G market,-1.27897800000000000000,36.91572620000000000000
Madogashe,0.17455980000000000000,39.43347900000000000000
Madogo,-0.47255280000000000000,39.60276690000000000000
Magutuni,-0.21755000000000000000,37.73363100000000000000
Maili Tatu,0.98511610000000000000,34.98583850000000000000
Maili tisa,NO_RESULTS,NO_RESULTS
Majengo,0.04122790000000000000,34.71744030000000000000
Makathimo,NO_RESULTS,NO_RESULTS
Makele,-1.65192600000000000000,38.04769280000000000000
Makima,-0.78654200000000000000,37.57493120000000000000
Makindu,-2.27500000000000000000,37.82000000000000000000
makueni,-2.15450050000000000000,37.77366930000000000000
Makutano,1.25443280000000000000,35.09111420000000000000
makutano mwala,NO_RESULTS,NO_RESULTS
Makutano ya Ndalani,NO_RESULTS,NO_RESULTS
Malgis Market,NO_RESULTS,NO_RESULTS
malili market,NO_RESULTS,NO_RESULTS
malivani,-1.80083900000000000000,37.58985040000000000000
Mandera,3.93563890000000000000,41.85511620000000000000
Manyatta,-0.08628490000000000000,34.78236480000000000000
Manyatta Market,-0.10430570000000000000,34.75530270000000000000
Marima,-0.27344910000000000000,37.66127850000000000000
Marimanti,-0.15704130000000000000,37.97782470000000000000
Maritati,0.08604520000000000000,37.32389870000000000000
market,-1.25865660000000000000,36.88489640000000000000
Marsabit,2.33333300000000000000,37.98333300000000000000
Masalani,-1.69800000000000000000,40.12200000000000000000
Masavu,-1.32533320000000000000,36.79204890000000000000
Maseki,-1.28887690000000000000,38.02884220000000000000
masii,-1.46047520000000000000,37.43878940000000000000
Masimba,-0.86098180000000000000,34.93825840000000000000
Masinga,-0.94194440000000000000,37.62583330000000000000
Matakari,NO_RESULTS,NO_RESULTS
Mathagiro,0.03672910000000000000,37.13591030000000000000
Mathima,-1.80000000000000000000,38.33333330000000000000
Matiliku,-1.96504090000000000000,37.53198980000000000000
Matinyani,-1.31325720000000000000,37.97250000000000000000
Matiri,-0.50000000000000000000,34.91666670000000000000
Matulani,-1.60638890000000000000,38.21055560000000000000
Matuu,-1.14070020000000000000,37.54812360000000000000
Maua,0.23255480000000000000,37.94137480000000000000
Mavindini,-1.45164390000000000000,37.55411000000000000000
mavivye market,NO_RESULTS,NO_RESULTS
Mayore,-1.38893990000000000000,36.76153800000000000000
mbaani,-1.46666670000000000000,37.48333330000000000000
Mbaaria,-1.30451520000000000000,36.80641590000000000000
Mbiini,-1.60000000000000000000,37.48333330000000000000
Mbirikani,-2.53333300000000000000,37.53333300000000000000
Mbitini,-1.60833330000000000000,38.15444440000000000000
Mbiuni,-1.24411990000000000000,37.40517180000000000000
mbondoni,-0.97328290000000000000,37.99566900000000000000
Mbonzuki,-0.79145720000000000000,37.43186560000000000000
Mbooni,-1.60000000000000000000,37.48333330000000000000
Mbui nzau,NO_RESULTS,NO_RESULTS
mbumbuni,-1.60034100000000000000,37.45909900000000000000
mbuvo,-2.00993550000000000000,37.76800270000000000000
Mbuvore,NO_RESULTS,NO_RESULTS
Mecca,21.41666700000000000000,39.81666700000000000000
Merti,1.06117020000000000000,38.66609030000000000000
Meru,0.05147210000000000000,37.64560420000000000000
Meru- Makutano,0.05782840000000000000,37.64351610000000000000
Meru Road,0.04657200000000000000,37.65271100000000000000
Meru- Stage,0.04634050000000000000,37.65665350000000000000
Meru-2,-0.33068230000000000000,35.94749630000000000000
Mia Moja,0.08746140000000000000,37.22269890000000000000
Miambani,-1.27113400000000000000,38.11847090000000000000
Miandari,3.93563890000000000000,41.85511620000000000000
Miathene,0.15099210000000000000,37.78952030000000000000
Migwani,-1.09991120000000000000,38.03536920000000000000
Mikinduri,0.11991510000000000000,37.83796450000000000000
Mikumbone,NO_RESULTS,NO_RESULTS
Minzyoka,NO_RESULTS,NO_RESULTS
Miondoni,-1.41578330000000000000,37.63308760000000000000
Miringa Iri,NO_RESULTS,NO_RESULTS
Miseleni,-1.17798610000000000000,37.35438200000000000000
Mitaboni,-1.37396630000000000000,37.25039280000000000000
Mitunguu,-0.10890440000000000000,37.78487320000000000000
Miu,-1.36067190000000000000,37.42719920000000000000
Miumbuni,-1.36600010000000000000,37.29209840000000000000
mlolongo,-1.39223440000000000000,36.94067180000000000000
Mnathiri,NO_RESULTS,NO_RESULTS
Modika,-0.38181500000000000000,39.71300130000000000000
Modogashe,0.17455980000000000000,39.43347900000000000000
Mombasa rd,-2.72520470000000000000,38.20709340000000000000
Mosa,-1.52162340000000000000,37.26744890000000000000
Moyale,3.52109160000000000000,39.05462620000000000000
mukaa,-1.83466360000000000000,37.32728140000000000000
Mukuyuni,-1.74731020000000000000,37.46213720000000000000
Mulango,-1.41224120000000000000,38.01557330000000000000
Mulutu,-1.34116550000000000000,37.97878950000000000000
Musengo,-1.22038790000000000000,37.99973490000000000000
Mutha,-1.79538590000000000000,38.42846140000000000000
Muthale,-1.19427080000000000000,38.00043230000000000000
Muthetheni,-1.50115450000000000000,37.52262090000000000000
Mutisya,-1.52250640000000000000,37.26937320000000000000
Mutithi,-0.76444440000000000000,37.31361110000000000000
Mutito,-1.23833330000000000000,38.15555560000000000000
Mutitu,-1.22498580000000000000,38.18865820000000000000
Mutituni,-1.45285420000000000000,37.25056010000000000000
Mutomo,-1.84638400000000000000,38.20845470000000000000
Mutuati,0.38435770000000000000,37.97855620000000000000
Mutuluni,-1.29133570000000000000,36.70380980000000000000
Mutunduri,0.11991510000000000000,37.83796450000000000000
Mutuobare,-0.74527520000000000000,37.82967160000000000000
Muumandu,-1.67333330000000000000,37.28333330000000000000
Muusini,-1.36730330000000000000,37.66765590000000000000
Mwaani,-1.66141570000000000000,37.58641710000000000000
Mwala,-1.35198150000000000000,37.45025630000000000000
Mwea,-0.67506420000000000000,37.35836510000000000000
Mwichiune,-0.09334300000000000000,37.66393880000000000000
Mwingi,-0.93741100000000000000,38.06050060000000000000
Mwithmwiru,NO_RESULTS,NO_RESULTS
Naari,0.09656840000000000000,37.59253260000000000000
Ndagani,-0.32004990000000000000,37.65861810000000000000
Ndalani,-1.55000000000000000000,37.43333330000000000000
Ndindiruku,-0.71702520000000000000,37.43511980000000000000
Ndonyo Sabuk,-1.14116990000000000000,37.26510840000000000000
Ndorome,-0.80789480000000000000,37.19962520000000000000
Ndunduni,-4.38223780000000000000,38.06050060000000000000
Nembure,-0.47519620000000000000,37.51234530000000000000
Ngenukanenda,NO_RESULTS,NO_RESULTS
Ngokomi,NO_RESULTS,NO_RESULTS
Ngoleni,-2.39000000000000000000,37.91805560000000000000
Ngoliba,-1.10368110000000000000,37.33818140000000000000
Ngoluni,-1.27991530000000000000,37.26510840000000000000
Ngongoni-Ngutani,NO_RESULTS,NO_RESULTS
Ngoni,-0.55000000000000000000,38.03333330000000000000
Nguku,-1.28333330000000000000,34.60000000000000000000
Nguluni,-1.27991530000000000000,37.26510840000000000000
Ngundune,0.18490040000000000000,37.76741270000000000000
Ngungani,-1.52041680000000000000,37.26750520000000000000
Nguni,-0.80248080000000000000,38.31393750000000000000
Nguroine,NO_RESULTS,NO_RESULTS
Ngusishi,0.05463120000000000000,37.29077340000000000000
Ngutani,-1.02927410000000000000,37.88289420000000000000
Njukini,-3.18745550000000000000,37.72646340000000000000
Nkubu,-0.30309880000000000000,36.08002600000000000000
North Horr,3.32000000000000000000,37.07000000000000000000
Ntemwene,-0.05950400000000000000,37.63226750000000000000
Nthamiro,NO_RESULTS,NO_RESULTS
Ntharene,-0.11384490000000000000,37.67511110000000000000
Ntirimiti,0.08221300000000000000,37.47647550000000000000
Ntugi,-0.19861110000000000000,37.92611110000000000000
nunguni,-1.79292010000000000000,37.36355380000000000000
Nuu,-0.30000000000000000000,36.15000000000000000000
Nyagithuci,-0.42548030000000000000,37.27731940000000000000
NYS,0.63593240000000000000,35.03472930000000000000
Nzaikoni,-1.46666700000000000000,37.31666700000000000000
Nzambani,-1.41666670000000000000,38.05000000000000000000
nzambani,-1.41666670000000000000,38.05000000000000000000
Nzeluni,-1.06280300000000000000,38.10412790000000000000
Nziu,-1.81666700000000000000,37.53333300000000000000
Nziu,-1.81666700000000000000,37.53333300000000000000
Piai,-0.54304290000000000000,37.43703800000000000000
Pole pole Market,NO_RESULTS,NO_RESULTS
Rhamu,3.93188110000000000000,41.22561580000000000000
Riakiania,-0.52235030000000000000,37.21158120000000000000
Rombo,-3.16339880000000000000,37.55345260000000000000
Rubate,-0.39765040000000000000,37.68409250000000000000
Runyenjes,-0.42235180000000000000,37.57210110000000000000
Rwambiti,-0.53412470000000000000,37.35518130000000000000
Rwangware,-1.28274470000000000000,36.75232060000000000000
Rwika,-0.61085970000000000000,37.50180260000000000000
sabaki,-3.15000000000000000000,40.13333330000000000000
saitoti farm,NO_RESULTS,NO_RESULTS
Sala,-3.09777780000000000000,39.19138890000000000000
Salama,-1.85060620000000000000,37.25708210000000000000
Sallmac,NO_RESULTS,NO_RESULTS
semco park,NO_RESULTS,NO_RESULTS
Sengererwa,NO_RESULTS,NO_RESULTS
Siakago Town,-0.57767020000000000000,37.64047750000000000000
small world,-0.25201220000000000000,36.19110870000000000000
Sofia,-0.54013790000000000000,34.45564630000000000000
sultan Hamud,-2.01666700000000000000,37.36666700000000000000
Syanthi,-1.31268700000000000000,37.30755870000000000000
Syokimau,-1.35922720000000000000,36.93798450000000000000
Syondoo,NO_RESULTS,NO_RESULTS
Takaba,3.38555560000000000000,40.22305560000000000000
Tala,-1.26702620000000000000,37.32013280000000000000
Tawa,-1.54814080000000000000,37.46680580000000000000
Thokoa,-1.05387710000000000000,38.02327390000000000000
Tseikuru,-0.33055560000000000000,38.19277780000000000000
Tulia,-1.18697700000000000000,37.97912050000000000000
Tulila,-1.56364100000000000000,37.69570110000000000000
Tuviliani,NO_RESULTS,NO_RESULTS
Tuvuilani,NO_RESULTS,NO_RESULTS
Ukasi,-0.80484280000000000000,38.53622760000000000000
Ulilinzi,-1.29186820000000000000,36.80306130000000000000
valley view,-1.09040770000000000000,35.87126260000000000000
Vulya,NO_RESULTS,NO_RESULTS
Waita,-0.77857740000000000000,38.09223230000000000000
Wajir,1.74883880000000000000,40.05863300000000000000
wamunyu,-1.41340800000000000000,37.62402420000000000000
Wargadud,2.23627630000000000000,40.19322400000000000000
Wikililye,-1.40025190000000000000,38.01155190000000000000
Wote,-1.78333300000000000000,37.63333300000000000000
Yathui,NO_RESULTS,NO_RESULTS
Zombe,-1.45247140000000000000,38.23484100000000000000
"ABC Place, Nairobi",-1.29206590000000000000,36.82194620000000000000
"Acre Tano, Nairobi",-1.29206590000000000000,36.82194620000000000000
"Amboseli Rd, Nairobi",-1.28719700000000000000,36.76006610000000000000
"Arwings Kodhek, Nairobi",-1.29253990000000000000,36.78875480000000000000
"Baba Dogo Glucola, Nairobi",-1.29206590000000000000,36.82194620000000000000
"Babadogo, Nairobi",-1.24567190000000000000,36.88152760000000000000
"Babadogo Glucola, Nairobi",-1.29206590000000000000,36.82194620000000000000
"Babadogo Post, Nairobi",-1.29206590000000000000,36.82194620000000000000
"Babadogo Riverside, Nairobi",-1.24738610000000000000,36.88040080000000000000
"Bahati, Nairobi",-1.29164240000000000000,36.85866370000000000000
"Biafra, Nairobi",-1.28646440000000000000,36.85166090000000000000
"Bogitamori hse, Nairobi",-1.29206590000000000000,36.82194620000000000000
"Bomas, Nairobi",-1.33680970000000000000,36.76909450000000000000
"Boroti, Nairobi",-1.29206590000000000000,36.82194620000000000000
"Burma Market, Nairobi",-1.29206590000000000000,36.82194620000000000000
"Buruburu, Nairobi",-1.28344930000000000000,36.87233200000000000000
"California, Nairobi",-1.28196040000000000000,36.84975080000000000000
"Capital Hill Towers, Nairobi",-1.29206590000000000000,36.82194620000000000000
"Casualty, KNH, Nairobi",-1.29206590000000000000,36.82194620000000000000
"CBD, Nairobi",-1.29206590000000000000,36.82194620000000000000
"Chai Road, Nairobi",-1.28393630000000000000,36.81854970000000000000
"Chaka court, Nairobi",-1.29048800000000000000,36.79045080000000000000
"Chaka Rd, kilimani, Nairobi",-1.29048800000000000000,36.79045080000000000000
"Chandarana supermarket, Nairobi",-1.29206590000000000000,36.82194620000000000000
"Chiromo, Nairobi",-1.27502390000000000000,36.80753040000000000000
"Chokaa, Nairobi",-1.24887790000000000000,36.95209190000000000000
"Church Rd, Nairobi",-1.26352740000000000000,36.78820390000000000000
"City stadium, Nairobi",-1.29519010000000000000,36.84241060000000000000
"Community, Nairobi",-1.35997160000000000000,36.94350190000000000000
"Dagoretti, Nairobi",-1.30181010000000000000,36.68978160000000000000
"Dandora, Nairobi",-1.25000000000000000000,36.90000000000000000000
"Desai Road, Nairobi",-1.27583830000000000000,36.82933790000000000000
"Docors plaza, Nairobi",-1.28737880000000000000,36.87490760000000000000
"DOD Camp, Nairobi",-1.29206590000000000000,36.82194620000000000000
"Dolfine Plaza, Nairobi",-1.29206590000000000000,36.82194620000000000000
"Dominion House, Nairobi",-1.28275330000000000000,36.82450950000000000000
"Donholm, Nairobi",-1.29195350000000000000,36.89766260000000000000
"Eastleigh, Nairobi",-1.26666700000000000000,36.85000000000000000000
"Easton apartments, Nairobi",-1.29206590000000000000,36.82194620000000000000
"Embakasi, Nairobi",-1.30000000000000000000,36.91666700000000000000
"Embakasi AA, Nairobi",-1.32363550000000000000,36.88768700000000000000
"Embakasi -Pipeline, Nairobi",-1.30000000000000000000,36.91666700000000000000
"Embakasi Transami, Nairobi",-1.32540800000000000000,36.89756160000000000000
"Embakasi Village, Nairobi",-1.30000000000000000000,36.91666700000000000000
"Embulbul, Nairobi",-1.33567010000000000000,36.67486850000000000000
"Exciting, Nairobi",-1.29206590000000000000,36.82194620000000000000
"Finance House, Nairobi",-1.28508070000000000000,36.81842290000000000000
"Forest Road, Nairobi",-1.26698870000000000000,36.83321010000000000000
"Gachui, Nairobi",-1.28118570000000000000,36.69486780000000000000
"Galedonia, Nairobi",-1.29206590000000000000,36.82194620000000000000
"Garariga, Nairobi",-1.29206590000000000000,36.82194620000000000000
"Gataka, Nairobi",-1.38348830000000000000,36.73753920000000000000
"Gathirimu, Nairobi",-1.29206590000000000000,36.82194620000000000000
"Gicagi, Nairobi",-1.27468440000000000000,36.74714330000000000000
"Gikambura, Nairobi",-1.27132190000000000000,36.65506120000000000000
"Gikomba, Nairobi",-1.28563790000000000000,36.84050200000000000000
"Gitambaya, Nairobi",-1.29206590000000000000,36.82194620000000000000
"Gitanga Road, Nairobi",-1.28958740000000000000,36.75992950000000000000
"Gitaru, Nairobi",-1.23354280000000000000,36.67145160000000000000
"Githioro, Nairobi",-1.29206590000000000000,36.82194620000000000000
"Githunguri, Nairobi",-1.27805160000000000000,36.79494420000000000000
"Githurai 44, Nairobi",-1.20262920000000000000,36.90841730000000000000
"Githurai 45, Nairobi",-1.18503640000000000000,36.93065680000000000000
"Githurai Kimbo, Nairobi",-1.29206590000000000000,36.82194620000000000000
"Githurai-Mwihoko, Nairobi",-1.20588280000000000000,36.91974840000000000000
"Githurai-Progressive, Nairobi",-1.20071430000000000000,36.91410810000000000000
"Gituri Kagema, Nairobi",-1.29206590000000000000,36.82194620000000000000
"Golf club, Nairobi",-1.28132190000000000000,36.81379790000000000000
"Greenfields, Nairobi",-1.29206590000000000000,36.82194620000000000000
"grenadeine house, Nairobi",-1.29206590000000000000,36.82194620000000000000
"Hamza, Nairobi",-1.29331090000000000000,36.87480370000000000000
"Harambee, Nairobi",-1.28067210000000000000,36.87614850000000000000
"HarambeeSacco Estate, Nairobi",-1.29206590000000000000,36.82194620000000000000
"Hazina, Nairobi",-1.31655780000000000000,36.84991970000000000000
"Highrise, Nairobi",-1.31457480000000000000,36.80785780000000000000
"Highrise Kibera, Nairobi",-1.31457480000000000000,36.80785780000000000000
"Hill branch, Nairobi",-1.29667580000000000000,36.81584510000000000000
"Hill plaza, Communtiy, Nairobi",-1.29256900000000000000,36.81324220000000000000
"Hospital branch, Nairobi",-1.29986790000000000000,36.81276530000000000000
"Hurlingham, Nairobi",-1.29252910000000000000,36.79894870000000000000
"Hurlingham plaza, Nairobi",-1.29513110000000000000,36.79810520000000000000
"Hurlingharm, Nairobi",-1.29252910000000000000,36.79894870000000000000
"Huruma, Nairobi",-1.25648980000000000000,36.87211390000000000000
"Huruma 2, Nairobi",-1.25350700000000000000,36.87022800000000000000
"Industrial Area, Nairobi",-1.30613880000000000000,36.86269900000000000000
"Innercore, Nairobi",-1.28343860000000000000,36.89640610000000000000
"Jacarada, Nairobi",-1.22264600000000000000,36.84379670000000000000
"Jericho, Nairobi",-1.28947390000000000000,36.87211390000000000000
"Jerusalem, Nairobi",-1.28568220000000000000,36.86673410000000000000
"JF Center, Nairobi",-1.29534830000000000000,36.80633690000000000000
"JKIA, Nairobi",-1.32271020000000000000,36.92606930000000000000
"jogoo road, Nairobi",-1.29775640000000000000,36.86998190000000000000
"Joska- Kangundo, Nairobi",-1.27133780000000000000,36.99717070000000000000
"Jubilee center, Nairobi",-1.34064990000000000000,36.75754040000000000000
"Juja, Nairobi",-1.26756610000000000000,36.84339290000000000000
"Juja Rd, Nairobi",-1.26756610000000000000,36.84339290000000000000
"Juja Road, Nairobi",-1.26756610000000000000,36.84339290000000000000
"K.U, Nairobi",-1.29206590000000000000,36.82194620000000000000
"Kabete, Nairobi",-1.25953330000000000000,36.73110100000000000000
"Kabete Barracks, Nairobi",-1.25875360000000000000,36.77821560000000000000
"kabete campus, Nairobi",-1.23781130000000000000,36.73817490000000000000
"Kabuku, Nairobi",-1.29206590000000000000,36.82194620000000000000
"Kagwe, Nairobi",-1.18916900000000000000,36.78396530000000000000
"Kahawa Barracks, Nairobi",-1.19774440000000000000,36.92174700000000000000
"Kahawa Garrison, Nairobi",-1.19213310000000000000,36.92547130000000000000
"Kahawa Matopeni, Nairobi",-1.29206590000000000000,36.82194620000000000000
"Kahawa sukari, Nairobi",-1.19619110000000000000,36.94873330000000000000
"Kahawa Wendani, Nairobi",-1.20279210000000000000,36.92485570000000000000
"Kahawa West Estate, Nairobi",-1.28860230000000000000,36.82956610000000000000
"Kajiado, Nairobi",-1.29206590000000000000,36.82194620000000000000
"kaloleni, Nairobi",-1.29385720000000000000,36.84252020000000000000
"Kamangu, Nairobi",-1.29206590000000000000,36.82194620000000000000
"Kambaa, Nairobi",-1.32655460000000000000,36.89157040000000000000
"Kambi Moto, Nairobi",-1.24811880000000000000,36.89119220000000000000
"Kambui, Nairobi",-1.25742990000000000000,36.87451870000000000000
"Kamkunji, Nairobi",-1.28478010000000000000,36.83377430000000000000
"Kamuchege, Nairobi",-0.66905880000000000000,37.36234450000000000000
"Kamuguga, Nairobi",-1.25514090000000000000,36.65796490000000000000
"Kamulu, Nairobi",-1.28233050000000000000,37.06552390000000000000
"Kamulu- Kangundo, Nairobi",-1.27133780000000000000,36.99717070000000000000
"Kangaru, Nairobi",-1.26578440000000000000,36.90713460000000000000
"Kangemi, Nairobi",-1.26927500000000000000,36.74423770000000000000
"Kangemi, Nairobi",-1.26927500000000000000,36.74423770000000000000
"kangemi market, Nairobi",-1.28899570000000000000,36.76132560000000000000
"Kangundo Road, Nairobi",-1.25137930000000000000,36.95410610000000000000
"Kanjai, Nairobi",-1.29206590000000000000,36.82194620000000000000
"Karen, Nairobi",-1.31175240000000000000,36.69859780000000000000
"Karen [Hardy), Nairobi",-1.36286520000000000000,36.73345900000000000000
"Karen along Kabwagi road, Nairobi",-1.29206590000000000000,36.82194620000000000000
"Karen C, Nairobi",-1.33169940000000000000,36.73345900000000000000
"Karen Kardy, Nairobi",-1.36286520000000000000,36.73345900000000000000
"Karen shopping Centre, Nairobi",-1.29206590000000000000,36.82194620000000000000
"Karen(Hardy), Nairobi",-1.36286520000000000000,36.73345900000000000000
"Karen(Hardy), Nairobi",-1.36286520000000000000,36.73345900000000000000
"Karen-DSC, Nairobi",-1.29206590000000000000,36.82194620000000000000
"Kariobangi North, Nairobi",-1.25342650000000000000,36.88152760000000000000
"Kariobangi South, Nairobi",-1.26488370000000000000,36.89228470000000000000
"Kariokor, Nairobi",-1.28035490000000000000,36.83713820000000000000
"Karirana, Nairobi",-1.29206590000000000000,36.82194620000000000000
"Kasarani, Nairobi",-1.22784110000000000000,36.90572880000000000000
"Kawangware, Nairobi",-1.28274470000000000000,36.75232060000000000000
"Kayole, Nairobi",-1.27616170000000000000,36.91379400000000000000
"Kayole- corner, Nairobi",-1.27568190000000000000,36.91197570000000000000
"Kayole Junction, Nairobi",-1.26199760000000000000,36.91957610000000000000
"Kayole- Kanisani, Nairobi",-1.26902630000000000000,36.91359040000000000000
"Kayole-1, Nairobi",-1.26206500000000000000,36.91955030000000000000
"Kayole-Chief, Nairobi",-1.27028670000000000000,36.91978370000000000000
"Kayole-Corner, Nairobi",-1.27568190000000000000,36.91197570000000000000
"Kayole-Corner Mbaya, Nairobi",-1.29206590000000000000,36.82194620000000000000
"Kayole-Hospital Rd, Nairobi",-1.29206590000000000000,36.82194620000000000000
"Kayole-kioi, Nairobi",-1.27964530000000000000,36.91561550000000000000
"Kayole-Maria, Nairobi",-1.27507050000000000000,36.91758670000000000000
"Kayole-Masimba, Nairobi",-1.28075720000000000000,36.91308020000000000000
"Kayole-Matopeni, Nairobi",-1.29206590000000000000,36.82194620000000000000
"Kayole-Mihango, Nairobi",-1.27616170000000000000,36.91379400000000000000
"Kayole-Nyando, Nairobi",-1.27739230000000000000,36.91586270000000000000
"Kayole-Posta, Nairobi",-1.29206590000000000000,36.82194620000000000000
"Kayole-Sabasaba, Nairobi",-1.27507050000000000000,36.91758670000000000000
"Kayole-Soweto, Nairobi",-1.27507050000000000000,36.91758670000000000000
"Kayole-Spine Road, Nairobi",-1.26547060000000000000,36.92056410000000000000
"Kayole-Tushauriane, Nairobi",-1.26679260000000000000,36.91640410000000000000
"KCC Slums, Nairobi",-1.29206590000000000000,36.82194620000000000000
"KCCT, Nairobi",-1.29206590000000000000,36.82194620000000000000
"Kenya Re-towers, Nairobi",-1.29649190000000000000,36.81405770000000000000
"Kenyatta Market, Nairobi",-1.28466060000000000000,36.81808690000000000000
"Kenyatta National Hospital, Nairobi",-1.30101290000000000000,36.80719390000000000000
"Kerwa, Nairobi",-1.24490840000000000000,36.89176260000000000000
"Kesamese, Nairobi",-1.29206590000000000000,36.82194620000000000000
"Kiambaa, Nairobi",-1.29206590000000000000,36.82194620000000000000
"kiambiu, Nairobi",-1.29206590000000000000,36.82194620000000000000
"kiambururu, Nairobi",-1.14888900000000000000,36.95694400000000000000
"Kiamumbi, Nairobi",-1.18714660000000000000,36.89213280000000000000
"Kibagare slums, Nairobi",-1.29206590000000000000,36.82194620000000000000
"Kibera, Nairobi",-1.31666700000000000000,36.78333300000000000000
"Kibera / Ngong Road, Nairobi",-1.30307420000000000000,36.75001780000000000000
"Kibera Lainisaba, Nairobi",-1.31309990000000000000,36.79348780000000000000
"Kigumo, Nairobi",-0.38834510000000000000,37.60347350000000000000
"Kikuyu, Nairobi",-1.25433660000000000000,36.68166100000000000000
"Kileleshwa, Nairobi",-1.27831870000000000000,36.78464360000000000000
"Kilimani, Nairobi",-1.28392160000000000000,36.79810730000000000000
"Kilimani eating place, Opposite police station, Nairobi",-1.29206590000000000000,36.82194620000000000000
"Kimbo, Nairobi",-1.34736740000000000000,36.67280020000000000000
"Kimende, Nairobi",-0.98796950000000000000,36.63307430000000000000
"Kinoo, Nairobi",-1.25262580000000000000,36.69302530000000000000
"Kinoo-Stage 87, Nairobi",-1.29206590000000000000,36.82194620000000000000
"Kiratina, Nairobi",-1.29206590000000000000,36.82194620000000000000
"Kisamis, Nairobi",-1.29206590000000000000,36.82194620000000000000
"Kiserain, Nairobi",-1.42518690000000000000,36.69365120000000000000
"Kiserian Mkt, Nairobi",-1.29206590000000000000,36.82194620000000000000
"Kiserian-Luchu service station, Nairobi",-1.29206590000000000000,36.82194620000000000000
"Kisii, Nairobi",-0.67699530000000000000,34.77209330000000000000
"Kiuru, Nairobi",-1.26615960000000000000,36.70511200000000000000
"Kobil,Karen C, Nairobi",-1.33169940000000000000,36.73345900000000000000
"Komarock, Nairobi",-1.27157920000000000000,36.90960060000000000000
"Korogocho, Nairobi",-1.25036420000000000000,36.89094010000000000000
"Korogocho Slums, Nairobi",-1.29206590000000000000,36.82194620000000000000
"Kosovo, Nairobi",-1.26254230000000000000,36.85063760000000000000
"KUSCCO centre, Nairobi",-1.29206590000000000000,36.82194620000000000000
"Kwa Ng'ang'a, Nairobi",-1.29206590000000000000,36.82194620000000000000
"Kwa Njenga, Nairobi",-1.31932000000000000000,36.88690640000000000000
"Kwamaiko, Nairobi",-1.25478730000000000000,36.87536630000000000000
"Kwambira Limuru, Nairobi",-1.29206590000000000000,36.82194620000000000000
"Kware Mkt, Nairobi",-1.29206590000000000000,36.82194620000000000000
"Langata, Nairobi",-1.36666700000000000000,36.73333300000000000000
"Lang'ata, Nairobi",-1.36666700000000000000,36.73333300000000000000
"Langata Barracks DOD, Nairobi",-1.29206590000000000000,36.82194620000000000000
"Langata shopping Center, Nairobi",-1.29206590000000000000,36.82194620000000000000
"Lavington, Nairobi",-1.28055600000000000000,36.76944400000000000000
"Limuru, Nairobi",-1.27210390000000000000,36.82223500000000000000
"Limuru Road, Nairobi",-1.23641040000000000000,36.80684860000000000000
"Loresho, Nairobi",-1.25373340000000000000,36.74423770000000000000
"Lower-Kabete, Nairobi",-1.24276910000000000000,36.76174960000000000000
"Lucky Summer, Nairobi",-1.23860440000000000000,36.89900700000000000000
"Lunar park, Railway club, Nairobi",-1.29206590000000000000,36.82194620000000000000
"Lusigeti, Nairobi",-1.29206590000000000000,36.82194620000000000000
"Maasai Lodge-Rongai, Nairobi",-1.39081860000000000000,36.76782090000000000000
"Machakos c.bus, Nairobi",-1.28664410000000000000,36.83584660000000000000
"Madaraka, Nairobi",-1.30687350000000000000,36.81765320000000000000
"Magadi, Nairobi",-1.24323530000000000000,36.77247080000000000000
"Magadi Road, Nairobi",-1.36970930000000000000,36.76745660000000000000
"Magina, Nairobi",-0.97438820000000000000,36.62715120000000000000
"Majengo, Nairobi",-1.28608940000000000000,36.84252020000000000000
"Majimazuri, Nairobi",-1.22794660000000000000,36.92925000000000000000
"makadara, Nairobi",-1.29529790000000000000,36.87211390000000000000
"Malafa, Nairobi",-1.29206590000000000000,36.82194620000000000000
"Manyanja Road, Nairobi",-1.28894030000000000000,36.89506870000000000000
"Mara Bldng-Nairobi, Nairobi",-1.29206590000000000000,36.82194620000000000000
"Mara savvanah, Nairobi",-1.29206590000000000000,36.82194620000000000000
"Maraa, Nairobi",-1.27308950000000000000,36.91631420000000000000
"Mariga, Nairobi",-1.27245170000000000000,36.75408860000000000000
"Maringo, Nairobi",-1.29155150000000000000,36.86404410000000000000
"Marurui, Nairobi",-1.20528590000000000000,36.86269900000000000000
"Masai Lodge, Nairobi",-1.29206590000000000000,36.82194620000000000000
"Matangi, Nairobi",-1.29206590000000000000,36.82194620000000000000
"Matasia, Nairobi",-1.38448970000000000000,36.69171500000000000000
"Mathare, Nairobi",-1.26171580000000000000,36.84924710000000000000
"Mathare North, Nairobi",-1.26171580000000000000,36.84924710000000000000
"Mathare Kosovo, Nairobi",-1.26254230000000000000,36.85063760000000000000
"Mathare Muradi, Nairobi",-1.29206590000000000000,36.82194620000000000000
"Mathare North, Nairobi",-1.26171580000000000000,36.84924710000000000000
"Mathare Valley, Nairobi",-1.26253040000000000000,36.85866370000000000000
"Mathuri, Nairobi",-1.29206590000000000000,36.82194620000000000000
"Maziwa, Nairobi",-1.29223780000000000000,36.76579020000000000000
"Mbagathi, Nairobi",-1.36329900000000000000,36.73872000000000000000
"Mbagathi District Hospital, Nairobi",-1.30875230000000000000,36.80389780000000000000
"Mbagathi Way, Nairobi",-1.30880450000000000000,36.80466580000000000000
