"","TOWN","LAT","LNG"
"2686","Mara savvanah, Nairobi","-1.2920659","36.8219462"
"2687","Maraa, Nairobi","-1.2730895","36.9163142"
"2688","Mariga, Nairobi","-1.2724517","36.7540886"
"2689","Maringo, Nairobi","-1.2915515","36.8640441"
"2690","Marurui, Nairobi","-1.2052859","36.862699"
"2691","Masai Lodge, Nairobi","-1.2920659","36.8219462"
"2692","Matangi, Nairobi","-1.2920659","36.8219462"
"2693","Matasia, Nairobi","-1.3844897","36.691715"
"2694","Mathare, Nairobi","-1.2617158","36.8492471"
"2695","Mathare North, Nairobi","-1.2617158","36.8492471"
"2696","Mathare Kosovo, Nairobi","-1.2625423","36.8506376"
"2697","Mathare Muradi, Nairobi","-1.2920659","36.8219462"
"2698","Mathare North, Nairobi","-1.2617158","36.8492471"
"2699","Mathare Valley, Nairobi","-1.2625304","36.8586637"
"2700","Mathuri, Nairobi","-1.2920659","36.8219462"
"2701","Maziwa, Nairobi","-1.2922378","36.7657902"
"2702","Mbagathi, Nairobi","-1.363299","36.73872"
"2703","Mbagathi District Hospital, Nairobi","-1.3087523","36.8038978"
"2704","Mbagathi Way, Nairobi","-1.3088045","36.8046658"
"2705","Mbotela, Nairobi","-1.2974678","36.8586637"
"2706","Mihango, Nairobi","-1.2925722","36.9755982"
"2707","milimani, Nairobi","-1.289271","36.8052516"
"2708","Milimani Rd, Nairobi","-1.289271","36.8052516"
"2709","Ministry of Agriculture, Nairobi","-1.2918936","36.8150918"
"2710","Mithiga, Nairobi","-1.2445653","36.8304102"
"2711","Mithonge, Nairobi","-1.2855527","36.7536584"
"2712","Mlango Kubwa, Nairobi","-1.2650201","36.8447381"
"2713","Moi Drive, Nairobi","-1.2839942","36.893897"
"2714","Mombasa Road, Nairobi","-1.329856","36.8726665"
"2715","Mountain View, Nairobi","-1.2236884","36.8778295"
"2716","Mowlem, Nairobi","-1.2647946","36.8976626"
"2717","Mukuru Kwa reuben, Nairobi","-1.2920659","36.8219462"
"2718","Muranga Road, Nairobi","-1.2692651","36.8319739"
"2719","Murera, Nairobi","-1.2920659","36.8219462"
"2720","Murere Toll, Nairobi","-1.2920659","36.8219462"
"2721","Museum Hill, Nairobi","-1.2734294","36.8145418"
"2722","Mut6hangari police station, Nairobi","-1.2663719","36.7727649"
"2723","Mutarakwa, Nairobi","-1.2656519","36.885798"
"2724","Muthama, Nairobi","-1.361856","36.8980806"
"2725","Muthure, Nairobi","-1.2374661","36.6914421"
"2726","muthurua, Nairobi","-1.2879687","36.8351519"
"2727","Mutidwa, Nairobi","-1.2858772","36.8809479"
"2728","Mutindwa, Nairobi","-1.2858772","36.8809479"
"2729","Mutirithia, Nairobi","-1.2375528","36.9347852"
"2730","Mwengenye, Nairobi","-1.2920659","36.8219462"
"2731","Mwihoko, Nairobi","-1.2058828","36.9197484"
"2732","Mwiki, Nairobi","-1.225602","36.9245463"
"2733","N.C.C.K, Nairobi","-1.2920659","36.8219462"
"2734","Nairobi CBD, Nairobi","-1.2920659","36.8219462"
"2735","Nairobi community, Nairobi","-1.3599716","36.9435019"
"2736","Nairobi dam estate Langata, Nairobi","-1.307568","36.8187958"
"2737","Nairobi Hospital, Nairobi","-1.2954504","36.805132"
"2738","Nairobi West, Nairobi","-1.3224253","36.8196442"
"2739","Nairobi womens hospital, Nairobi","-1.2951392","36.7981106"
"2740","Naivasha rd,off Waiyaki way, Nairobi","-1.2715698","36.8089172"
"2741","Nasra Gardens, Nairobi","-1.2808824","36.9016804"
"2742","National Housing corporation, Nairobi","-1.2920659","36.8219462"
"2743","Ndeiya, Nairobi","-1.2953135","36.7451866"
"2744","Ndumbu-ini, Nairobi","-1.2567683","36.7238115"
"2745","Near Juja Market, Nairobi","-1.2920659","36.8219462"
"2746","next to Caltex, Nairobi","-1.2920659","36.8219462"
"2747","Next to High Rise Estate, Nairobi","-1.2920659","36.8219462"
"2748","Next to Nazarene University, Nairobi","-1.2920659","36.8219462"
"2749","Ngando, Nairobi","-1.2759163","36.9128865"
"2750","Ngara, Nairobi","-1.2746653","36.8290646"
"2751","Ngara Road, Nairobi","-1.2763955","36.8268934"
"2752","Ngecha, Nairobi","-1.2345124","36.7739484"
"2753","Ngomongo, Nairobi","-1.2360938","36.8905893"
"2754","Ngong, Nairobi","-1.3562118","36.6687545"
"2755","Ngong Mkt, Nairobi","-1.2920659","36.8219462"
"2756","Ngong Road, Nairobi","-1.3081871","36.7331316"
"2757","Ngong Veterinary, Nairobi","-1.2920659","36.8219462"
"2758","Ngumba, Nairobi","-1.2006126","36.9098668"
"2759","Ngumo, Nairobi","-1.2815","36.8172535"
"2760","Ngumo Estate, Nairobi","-1.3086652","36.8001266"
"2761","Ngumo stage, Nairobi","-1.3086652","36.8001266"
"2762","Ngurman, Nairobi","-1.2920659","36.8219462"
"2763","NHIF building, Nairobi","-1.2946293","36.8126817"
"2764","Njathaini slum, Nairobi","-1.2920659","36.8219462"
"2765","Njiru, Nairobi","-1.2507385","36.9272342"
"2766","Nkokoro centre, Nairobi","-1.2920659","36.8219462"
"2767","Nkoroi, Nairobi","-1.4082861","36.714061"
"2768","Nkoroi Kamura Stage, Nairobi","-1.2920659","36.8219462"
"2769","NSSF building, Nairobi","-1.2898941","36.8120795"
"2770","Nyachaba, Nairobi","-1.2920659","36.8219462"
"2771","Nyambari, Nairobi","-1.2920659","36.8219462"
"2772","Nyanduma, Nairobi","-1.2920659","36.8219462"
"2773","Off Ngara Road, Nairobi","-1.2763955","36.8268934"
"2774","Off Outering Road, Nairobi","-1.2920659","36.8219462"
"2775","office park, Nairobi","-1.2920659","36.8219462"
"2776","Ole Kasasi, Nairobi","-1.4218173","36.7194545"
"2777","Olkreramatian, Nairobi","-1.2920659","36.8219462"
"2778","Ololoitikosh, Nairobi","-1.2920659","36.8219462"
"2779","Oloolua, Nairobi","-1.3282739","36.6884191"
"2780","Oloosirikon Mkt, Nairobi","-1.2920659","36.8219462"
"2781","Oloosirikon Mkt, Nairobi","-1.2920659","36.8219462"
"2782","Omega, Nairobi","-1.324802","36.8937984"
"2783","Ongata Rongai, Nairobi","-1.3938636","36.7442377"
"2784","Ongata Rongai-Increase Beauty, Nairobi","-1.2920659","36.8219462"
"2785","Opposite Juja Preparatory, Nairobi","-1.2920659","36.8219462"
"2786","Opposite Nairobi hospital, Nairobi","-1.2920659","36.8219462"
"2787","Otiende, Nairobi","-1.3211772","36.7792574"
"2788","Outering Road, Nairobi","-1.2740945","36.8819243"
"2789","Pangani, Nairobi","-1.272545","36.8398293"
"2790","Park Place, Nairobi","-1.3575409","36.7590557"
"2791","Park Road, Nairobi","-1.2737834","36.8317375"
"2792","Parklands, Nairobi","-1.26","36.818056"
"2793","Peponi, Nairobi","-1.2441216","36.7924553"
"2794","Pipeline, Nairobi","-1.3174011","36.8958879"
"2795","Pipeline - Davestar, Nairobi","-1.2920659","36.8219462"
"2796","Pipeline - Stage Mpya, Nairobi","-1.3137254","36.890931"
"2797","Pipeline Quarry, Nairobi","-1.2784162","36.8319759"
"2798","Pipeline Uncle D Building, Nairobi","-1.2920659","36.8219462"
"2799","Pipeline-Garissa stores, Nairobi","-1.2920659","36.8219462"
"2800","Plot 60,Ongata Rongai, Nairobi","-1.3938636","36.7442377"
"2801","Prisons, Nairobi","-1.3178623","36.808126"
"2802","Progressive, Nairobi","-1.2726196","36.7528939"
"2803","Pumwani, Nairobi","-1.282","36.845"
"2804","Quarry, Nairobi","-1.3582206","36.7168514"
"2805","Regen, Nairobi","-1.2458283","36.6791702"
"2806","Rimpa, Nairobi","-1.4224754","36.7145518"
"2807","Rimpa- Kandisi, Nairobi","-1.2920659","36.8219462"
"2808","Rimpa Shopping Centre, Nairobi","-1.2920659","36.8219462"
"2809","Rironi, Nairobi","-1.2920659","36.8219462"
"2810","Rironi-Kamandura, Nairobi","-1.2920659","36.8219462"
"2811","Riruta Satellite, Nairobi","-1.2946646","36.7444651"
"2812","Riuriro, Nairobi","-1.2920659","36.8219462"
"2813","Riverside, Nairobi","-1.2696357","36.7933223"
"2814","Rongai, Nairobi","-0.1987896","35.8344261"
"2815","Rongai,Fatima, Nairobi","-1.3958659","36.7448741"
"2816","Rongai,Magadi Rd, Nairobi","-1.394305","36.763917"
"2817","Rongai-Apua Court, Nairobi","-1.2920659","36.8219462"
"2818","Rongai-Kware, Nairobi","-1.3966032","36.7497236"
"2819","Rongai-Kware, Nairobi","-1.3966032","36.7497236"
"2820","Rongai-Laiser Hill, Nairobi","-1.3974543","36.7379212"
"2821","Rongai-Tuskys, Nairobi","-1.3968982","36.7533579"
"2822","Roysambu, Nairobi","-1.2184586","36.8869064"
"2823","Ruai, Nairobi","-1.2532868","37.0078232"
"2824","Ruga, Nairobi","-1.2920659","36.8219462"
"2825","Ruirigo, Nairobi","-1.2920659","36.8219462"
"2826","Ruiru, Nairobi","-1.148889","36.956944"
"2827","Rukuma, Nairobi","-1.2920659","36.8219462"
"2828","Ruthigiti, Nairobi","-1.2920659","36.8219462"
"2829","Saika, Nairobi","-1.2528969","36.913794"
"2830","sarit center, Nairobi","-1.2618084","36.803456"
"2831","Shaurimoyo, Nairobi","-1.2898823","36.8479018"
"2832","Shompole, Nairobi","-1.2920659","36.8219462"
"2833","Sodom Kangemi, Nairobi","-1.2639904","36.7542136"
"2834","South B, Nairobi","-1.310341","36.8337368"
"2835","South C, Nairobi","-1.317","36.825"
"2836","South C-Mitumba slum, Nairobi","-1.2920659","36.8219462"
"2837","Southlands, Nairobi","-1.3221641","36.7854851"
"2838","Soweto, Nairobi","-1.2849128","36.9124499"
"2839","Spine road, Nairobi","-1.2709759","36.9127565"
"2840","Spring Valley, Nairobi","-1.2548381","36.7954147"
"2841","State House, Nairobi","-1.2823214","36.8071961"
"2842","State house avenue, Nairobi","-1.2873718","36.8076152"
"2843","Stimuak Arcade Rongai, Nairobi","-1.2920659","36.8219462"
"2844","Strathmore-Madaraka, Nairobi","-1.3099437","36.8141764"
"2845","Sunview estate, off mbagathi road, Nairobi","-1.3100367","36.801984"
"2846","Tassia, Nairobi","-1.3065809","36.8936292"
"2847","Tena, Nairobi","-1.2911423","36.888251"
"2848","Tetu apartments, Nairobi","-1.2920659","36.8219462"
"2849","Thamanda, Nairobi","-1.2920659","36.8219462"
"2850","Thigio, Nairobi","-1.3055542","36.6859032"
"2851","Thigio-Makutano, Nairobi","-1.2920659","36.8219462"
"2852","Thika Rd, Nairobi","-1.2426719","36.8685615"
"2853","Thika Road, Nairobi","-1.2426719","36.8685615"
"2854","Thika Road 1, Nairobi","-1.2553092","36.8565305"
"2855","Thika Road 2, Nairobi","-1.2553092","36.8565305"
"2856","Thogoto, Nairobi","-1.3117975","36.8212682"
"2857","Thome, Nairobi","-1.2206103","36.8734588"
"2858","Tigoni, Nairobi","-1.2908947","36.7877935"
"2859","Titan complex, Nairobi","-1.2906803","36.7910174"
"2860","Total,Karen C, Nairobi","-1.3316994","36.733459"
"2861","Trioluck Communications, Nairobi","-1.2920659","36.8219462"
"2862","TSC building, Nairobi","-1.2920659","36.8219462"
"2863","Tuskys -Rongai, Nairobi","-1.3968982","36.7533579"
"2864","Uhuru, Nairobi","-1.2738583","36.8774933"
"2865","Umoja, Nairobi","-1.2743571","36.9057288"
"2866","Umoja 1, Nairobi","-1.2353171","36.9344979"
"2867","Umoja II, Nairobi","-1.2782146","36.9001032"
"2868","Uplands-nyambari, Nairobi","-1.2920659","36.8219462"
"2869","Upper Hill, Nairobi","-1.2970947","36.8176913"
"2870","Upper Kabete, Nairobi","-1.2458847","36.7723946"
"2871","Upper Zimmerman, Nairobi","-1.210542","36.8976626"
"2872","Ushirika, Nairobi","-1.3662293","36.7304085"
"2873","USIU, Nairobi","-1.218028","36.879258"
"2874","Utawala, Nairobi","-1.2860228","36.9741965"
"2875","Uthiru, Nairobi","-1.2718874","36.7038098"
"2876","Uwinjani, Nairobi","-1.2920659","36.8219462"
"2877","Waithaka, Nairobi","-1.283285","36.7199836"
"2878","Waiyaki Way, Nairobi","-1.2715698","36.8089172"
"2879","wakulima, Nairobi","-1.2870341","36.831525"
"2880","Waruku, Nairobi","-1.2627461","36.7642235"
"2881","Wataalamu Market, Nairobi","-1.2920659","36.8219462"
"2882","Westlands, Nairobi","-1.2682643","36.8111214"
"2883","Westlands Old Uchumi, Nairobi","-1.3175217","36.8237469"
"2884","Westlands Sarit, Nairobi","-1.2621554","36.8032956"
"2885","Westlands-Ukay, Nairobi","-1.2920659","36.8219462"
"2886","Wilson Airport, Nairobi","-1.321111","36.814722"
"2887","Woodley, Nairobi","-1.3079765","36.7550147"
"2888","Yaya, Nairobi","-1.2929594","36.7878414"
"2889","Zambezi, Nairobi","-1.2920659","36.8219462"
"2890","Zambezi-Nderi, Nairobi","-1.2920659","36.8219462"
"2891","Zambia Stage-Ngong, Nairobi","-1.3562118","36.6687545"
"2892","Zimmerman, Nairobi","-1.210542","36.8976626"
"2893","Zimmerman Estate, Nairobi","-1.2339468","36.8698793"
"2894","Ziwani, Nairobi","-1.2794683","36.8381721"
"2895","Ziwani - Gataka, Nairobi","-1.2920659","36.8219462"
"2896","Achego","-0.077202","35.1917383"
"2897","Adiedo","-0.4276099","34.6029693"
"2899","Ahero","-0.1744386","34.9203383"
"2900","Ajigo","-0.0932711","34.344576"
"2901","Akala","-0.066667","34.433333"
"2902","Aluor","-0.0213172","34.4666126"
"2903","Amabuko","-0.7454212","34.9272886"
"2904","Amariba","-0.7441575","34.7814145"
"2905","Andingo","-0.3666667","34.85"
"2909","Aram","24.8592171","67.0198655"
"2910","Asembo bay","-0.18","34.38"
"2911","Asumbi","-0.6453092","34.6613474"
"2912","Atemo","-0.5018763","34.8378397"
"2913","Awelo","0.0551936","34.2765405"
"2914","Awendo","-0.9017152","34.5334534"
"2916","Bandani","-0.0790875","34.7420679"
"2917","Barding","0.0140821","34.3266987"
"2918","Barkowino","-0.1022731","34.272721"
"2919","Birongo","-0.7490028","34.8885163"
"2921","Bobaracho","-0.7011831","34.7993242"
"2922","Bondo","-0.1003371","34.2754988"
"2923","Bondo-Nyironge","-1.1037672","34.3965954"
"2924","Bongonta","-0.8734393","34.9895855"
"2927","Bonyunyu","-0.7027319","34.8817796"
"2928","Borangi SDA","-0.8691043","34.8497003"
"2930","Boya","-0.1656476","34.9491245"
"2931","Bumburia","-4","39.716667"
"2932","Buyangu","0.0893961","34.5680671"
"2933","Bwari Nyamira","-0.5669405","34.9341234"
"2934","Chabera","-0.4190686","35.0070079"
"2936","Chiga","-0.0782752","34.7937259"
"2938","Daraja mbili","-0.0480171","34.6509823"
"2939","Dede","-0.8188889","34.5263889"
"2940","Doho","0.9372374","34.0028674"
"2941","Dominion,Siaya","0.0626293","34.2878084"
"2942","Dudi","-0.6787359","34.7053626"
"2943","E kerubo","-1.2256929","36.9217114"
"2944","Eberege","-0.9072694","34.6913532"
"2945","Eburi","-0.6332593","36.2644405"
"2946","Egamba","-0.5833333","34.3333333"
"2947","Egesieri","-0.5426075","34.9194767"
"2948","Egetuki","-0.7728216","34.7164656"
"2949","Ekerema","-0.8189987","34.7832081"
"2950","Ekerenyo","-0.5306225","34.9878636"
"2951","Ekerubo","-0.6424668","34.8588359"
"2952","Ekona","-0.875616","34.7400033"
"2953","Emenwa","-0.8245201","34.8211965"
"2954","Emesa","-0.9132221","34.8103224"
"2955","Enamba","-0.7915472","34.8145701"
"2956","Engoto","-0.4736915","34.9607143"
"2957","Enoosaen","-1.0203817","34.7334212"
"2958","Ensoko","-0.8136798","35.0181752"
"2959","Esaba","0.1749679","36.344028"
"2961","Esani","-0.6790834","34.9535944"
"2962","Esibuye","0.0579622","34.6035849"
"2963","Etago","-0.9166667","34.6666667"
"2964","Etono","-0.8843643","34.7748721"
"2966","Gekomu","-0.7231687","34.6484542"
"2967","Gendia","-0.379566","34.6508266"
"2968","Gesero","-0.6943104","34.6749759"
"2969","Gesima","-0.0957115","34.7671674"
"2970","Gesonso","-0.6643059","34.7339113"
"2971","Gesore","-0.5905202","34.9448914"
"2972","Gesure","-0.7301017","34.7536021"
"2973","Gesusu","-0.8333333","34.65"
"2974","Getare","-0.6562016","34.7926566"
"2975","Getumo","-0.875457","34.7768412"
"2976","Getumo","-0.875457","34.7768412"
"2977","Gianchere","-0.7459549","34.865984"
"2979","Gionseri","-0.8624317","34.8048082"
"2981","Gotkachola","-0.9666667","34.1333333"
"2983","Harambee","-1.2806721","36.8761485"
"2984","Holo","-0.0385492","34.611588"
"2985","Homabay","-0.5350427","34.4530968"
"2986","Ibacho","-0.8085942","34.9062063"
"2987","Ibencho","-0.9666667","34.7166667"
"2988","Ichuni","-0.9033549","34.7965408"
"2989","Igare","-0.8103863","34.8063773"
"2990","Igonga","-0.6296788","34.7034824"
"2991","Ikoba","-0.9435692","34.6801579"
"2992","Ikonge","-0.5322956","35.0291791"
"2993","Imbo","-0.5965808","34.5341458"
"2994","Isebania","-1.2448469","34.4766572"
"2995","Isecha","-0.5737954","34.8644686"
"2996","Isinta","-1.6727148","36.8425202"
"2997","Isokon","-1.3141256","34.868394"
"2998","Itibo","-0.7745242","34.7373743"
"2999","Itierio","-0.6781378","34.7150159"
"3000","Itumbe","-0.8166667","34.85"
"3001","Jogoo","-0.6753002","34.7807756"
"3003","Kadel","-0.4475167","34.5786631"
"3004","Kadongo","-0.4477504","34.8913824"
"3005","Kakrao","-1.0490381","34.4614129"
"3008","Kamagambo","-1.0659339","37.150662"
"3009","Kandiege","-0.4289063","34.5524926"
"3010","Kanga","-0.5786111","34.7183333"
"3011","Karota","-0.4763696","34.9421427"
"3012","Kasongo","-11.6673438","27.4686233"
"3013","Katito","-1.0166667","37.3166667"
"3015","Kebirigo","-0.6027575","34.9603088"
"3016","Kegati","-0.7093287","34.8200564"
"3017","Kegogi","-0.5485812","34.8437905"
"3018","Kegonga","-1.2586112","34.6518928"
"3019","Kehancha","-1.1939843","34.6165033"
"3020","Kemera","-0.6652854","34.8416345"
"3021","Kendubay","-0.366667","34.65"
"3022","Kenyenya","-0.8914659","34.7307229"
"3023","Kenyerere","-4.0692991","39.6690949"
"3025","Kerina","-0.7060871","34.6580337"
"3027","Keroka","-0.7771138","34.9458389"
"3028","Keumbu","-0.734444","34.8499997"
"3031","Kiabonyoru","-0.5852778","34.9791667"
"3032","Kiambere","-0.684527","37.792961"
"3033","Kiamokama","-0.8","34.85"
"3034","Kibigori","-0.066667","35.05"
"3035","Kibuye","-0.0914043","34.7665519"
"3037","Kilgoris","-1.006268","34.8789697"
"3038","Kimbo","-0.4833333","34.4"
"3039","Kiogoro","-0.7268015","34.7818257"
"3040","Kipasi","-0.1644342","34.2687312"
"3041","Kiru","-0.8957575","34.7556848"
"3042","Kisian","-0.0748716","34.6662951"
"3043","Kisii","-0.678306","34.771966"
"3044","Kisumu","-0.0917016","34.7679568"
"3045","Kitere","1.019089","35.0023048"
"3047","Kodiaga","-0.066187","34.7119126"
"3050","Kogelo","-0.010556","34.345556"
"3051","Kogutu","-0.140376","35.087108"
"3053","Kolweny","-0.3273618","34.8536968"
"3054","Kombewa","-0.0428065","34.5499677"
"3055","Konate","-0.7999898","34.7265561"
"3057","Kondele","-0.0786108","34.7768412"
"3058","Kongou","-0.336052","34.8254746"
"3059","Konyango","-0.7666667","34.2666667"
"3060","Korowe","3.0811111","37.4016667"
"3061","Kosele","-0.4274687","34.689798"
"3062","Kuria","-1.22079","34.5528387"
"3063","Lak Nyiero","-0.2770407","36.0981268"
"3065","Ligega","0.2160467","34.2650817"
"3066","Lolgorian","-1.2848861","34.9270588"
"3068","Luanda","0.0240007","34.5874448"
"3069","Luanda Magwar","-0.8727973","34.1957751"
"3071","Macalder","-0.9546935","34.2856961"
"3074","Magena","-0.65","34.8166667"
"3075","Magenche","-0.9408333","34.715"
"3076","Magombo","-0.8415141","35.030728"
"3077","Magugu","-1.0887149","36.7928904"
"3078","Magunga","-0.6893437","34.1518039"
"3079","Magwagwa","-0.470887","35.0217782"
"3080","Mainuga","-0.3589518","34.4615862"
"3081","Makairo","-0.6333542","34.9392922"
"3082","Manga","-3.1930556","38.5136111"
"3083","Manywanda","-0.1455258","34.4708169"
"3084","Marani","-0.5756493","34.8016945"
"3085","Mariwa","-0.9714085","34.573604"
"3086","Masaba","-1.1220639","34.5341458"
"3087","Masara","-0.9666667","34.2833333"
"3089","Masimba","-0.8609818","34.9382584"
"3090","Matierio","-0.5127778","34.9022222"
"3091","Matongo","-0.4408864","35.0117111"
"3093","Matunwa","0.8272566","35.1206893"
"3094","Matuta","-0.2836156","36.0752285"
"3095","Mawego","-0.3940762","34.7699362"
"3096","Mbita","-0.4367915","34.2060283"
"3098","Menyinkwa","-0.7093886","34.7739843"
"3099","Mesabakwa","-0.8957605","34.6963639"
"3100","Metamaywa","-0.7712433","34.9716763"
"3102","Mfangano","-0.4593692","34.0084395"
"3103","Migingo","-0.8826415","33.9385895"
"3104","Migingo Island","-0.8826415","33.9385895"
"3105","Migori","-1.066667","34.466667"
"3106","Miriri","-0.6863937","34.8805214"
"3108","Mirogi","-1.066667","34.466667"
"3109","Miruka","-0.2632907","34.9370524"
"3110","Misambi","-0.4432467","34.9133813"
"3111","Mobamba","-0.7309143","34.9461526"
"3112","Mochengo","-0.6927548","34.7896457"
"3113","Mogonga","-0.8628315","34.7616495"
"3114","Mogumo","-0.6051482","34.6840957"
"3115","Mogweko","-0.8463011","34.9110321"
"3116","Mokomoni","-0.6148792","35.0271177"
"3119","Mosobeti","-0.8189987","34.7832081"
"3120","Mosocho","-0.5988849","34.8237803"
"3121","Mosora","-0.8108806","34.7422245"
"3123","Muhanda","0.1045998","34.5035322"
"3124","Muhoroni","-0.15","35.2"
"3125","Muhuru","-0.9988358","34.0961553"
"3126","Mujwa","-1.3074084","36.9192405"
"3127","Muluanda","0.0240007","34.5874448"
"3128","Mutumbu","0.1150099","34.4487888"
"3129","Mwembe","-4.058642","39.6666528"
"3130","Mwongori","-0.937411","38.0605006"
"3131","Naamba","-1.8973991","37.2180051"
"3135","Ndamama","-0.9166667","35.0166667"
"3136","Ndere","-0.216667","34.5"
"3137","Ndhiwa","-0.73","34.37"
"3138","Ndiru","-0.8833333","34.2833333"
"3139","Ndori","-0.416667","36.95"
"3140","Ngiya","0.0442894","34.3726668"
"3142","Ngokoro","-0.5559166","34.8205023"
"3143","Ngope","-0.3646214","34.8839695"
"3144","Nkararo","-0.3030988","36.080026"
"3145","Ntimaru","-1.3333299","34.68766"
"3146","Nyabigena","-0.783009","34.7385871"
"3147","Nyabioto","-0.8625819","34.7224671"
"3149","Nyabisia","-0.8701234","34.7774845"
"3150","Nyabite","-0.8751292","34.7846635"
"3151","Nyabitunwa","-0.95","34.7666667"
"3152","Nyabondo","-0.3814707","34.9795981"
"3153","Nyacheki","-0.9227507","34.8561284"
"3154","Nyachenge","-0.7153319","34.6379292"
"3155","Nyagondo","-0.3814707","34.9795981"
"3156","Nyaikuro","-0.3030988","36.080026"
"3157","Nyakach","-1.2811253","36.8216243"
"3158","Nyakembene","-0.6943908","35.0402981"
"3159","Nyakembeni","-1.3157709","37.8047872"
"3160","Nyakemincha","-0.4917354","35.0238669"
"3161","Nyakoe","-0.626067","34.7810135"
"3162","Nyakoiba","-0.8844107","34.7100123"
"3163","Nyakongo","-0.2256751","34.2758954"
"3165","Nyakwere","-0.3473118","34.7945273"
"3166","Nyamache","-0.873095","34.8073268"
"3168","Nyamagwa","-0.6765232","34.7708702"
"3169","Nyamaiya","-0.5221751","34.9198326"
"3170","Nyamarambe","-0.8716923","34.82099"
"3171","Nyamasaria","-0.116058","34.7837456"
"3173","Nyamasibi","-0.826891","34.9373174"
"3174","Nyamataro","-0.6432337","34.7621656"
"3177","Nyamesocho","-0.9351338","34.8208473"
"3178","Nyamira","-0.5669405","34.9341234"
"3179","Nyamonye","-0.0483068","34.1384912"
"3180","Nyamusi","-0.4780148","34.9833866"
"3181","Nyandema","-1.2851897","36.7803953"
"3182","Nyandiwa","-0.7256695","34.0543965"
"3183","Nyangande","-0.206834","34.84793"
"3184","Nyangiela","-0.5428203","34.7024109"
"3185","Nyangiti","-0.6724197","37.0704728"
"3186","Nyangoma","-0.1450004","35.0321909"
"3187","Nyangori","-0.0227937","34.7469573"
"3188","Nyangusu","-0.9341491","34.8099773"
"3189","Nyangweso","-0.4474988","34.5791406"
"3190","Nyangwesso","-0.4474988","34.5791406"
"3191","Nyangweta","-0.4474988","34.5791406"
"3192","Nyankoba","-0.7641011","34.9267521"
"3193","Nyansiongo","-0.7593575","35.0140324"
"3196","Nyaramba","-0.5643351","34.977015"
"3197","Nyatieko","-0.638859","34.7951367"
"3198","Nyawara","0.0936313","34.4865588"
"3200","Ober","-11.697121","27.47951"
"3201","Obwari","-0.5221751","34.9198326"
"3202","Ogande","-0.5845264","34.5006363"
"3203","Ogembo","-0.8003002","34.7257313"
"3204","Ogongo","-0.986172","34.3173287"
"3205","Olare","-0.4906115","34.5348382"
"3207","Oldoyo Orok","-1.3422759","34.7898442"
"3209","Ombeyi","-0.1102763","34.9518281"
"3210","Omboga","-0.439186","34.6233648"
"3211","Omobera","-0.8838601","34.7409292"
"3214","Omoringamu","1.4333333","36.9166667"
"3215","Omosasa","-0.9146976","34.6905986"
"3217","Omoya","-0.7033339","34.5102545"
"3218","Onger","-0.9318147","34.2240958"
"3219","Onjinyo","-0.6752922","34.7822508"
"3222","Opasi","-1.0744729","34.590776"
"3224","Oriang","-0.7166667","34.2666667"
"3225","Osieko","-0.0282745","34.0157524"
"3227","Otaro","-0.5833333","34.5"
"3228","Oteli","-0.1606427","35.0718087"
"3232","Owalo","0.2171404","34.1573417"
"3233","Oyani Farm","-0.983333","34.516667"
"3235","Oyugis","-0.5078963","34.7381662"
"3236","Pala","-0.8144444","34.4452778"
"3237","Pap Ondit","-0.3130753","34.9368801"
"3238","Pembe Tatu","-0.0959546","34.7684337"
"3239","Rabuor","-0.5333333","34.4833333"
"3241","Rachuonyo","-0.3797418","34.656911"
"3242","Raganga","-0.6143429","34.7202904"
"3243","Rakwaro","-0.3572626","34.7498149"
"3244","Ramasha","-0.7224593","34.7578575"
"3245","Ramba","-0.0722368","34.3796033"
"3246","Ranen","-0.8609355","34.5652985"
"3247","Rang'ala","0.1526497","34.3295771"
"3248","Rangwe","-0.6001342","34.5839848"
"3249","Rapogi","-0.1017975","34.0658821"
"3250","Ratanga","-0.75","34.2833333"
"3253","Riana","-0.65","34.6666669"
"3254","Riat","-0.0776231","34.7294784"
"3255","Rigena","-0.9052132","34.8383895"
"3256","Rigoma","-0.7454212","34.9272886"
"3257","Ringa","-0.4707623","34.853449"
"3258","Riobara","-0.7868581","34.8188603"
"3261","Riokibeni","-0.88701","34.8606504"
"3262","Riokindo","-0.306681","36.0627227"
"3263","Rioma","-0.545419","34.7883676"
"3268","Ritembu","-0.8887817","34.8070439"
"3269","Rodi Kopany","-0.6256742","34.5043672"
"3270","Rongo","-0.7553244","34.5998996"
"3271","Ruga","-0.632149","34.4603696"
"3272","Rusinga","-0.4115968","34.1643201"
"3273","Russia","-0.0886962","34.7720078"
"3274","Sagam","0.0484096","34.5407056"
"3275","Salama","-1.8506062","37.2570821"
"3277","Sameta","-0.7833333","34.75"
"3278","Sengera","-0.5333333","34.9666667"
"3279","Senta","-0.9177282","34.7425698"
"3280","Siaya","0.0626293","34.2878084"
"3281","Sidindi","0.154167","34.389444"
"3282","Sigomere","0.2017705","34.3546293"
"3283","Sikiri","-0.5","34.4333333"
"3285","Simenya","-0.5166667","34.4666667"
"3286","Sindo","-0.5417807","34.1657107"
"3287","Sirembe","-0.0610068","34.3092124"
"3288","sironga","-0.5930975","34.916547"
"3289","Sondu","-0.3900075","35.0140324"
"3291","Sori","-0.4577084","34.8773318"
